monomer,ontology,isolate,response,percent_uptake
pantothenic acid ,Organic acids,Microbacterium sp. URHA0036,undefined,0.9998805726147224
pantothenic acid ,Organic acids,Micromonosporaceae bacterium URHE0070,negative,0.7411283426745904
pantothenic acid ,Organic acids,Mycobacterium sp. URHB0044,positive,0.9018233495618547
pantothenic acid ,Organic acids,Mycobacterium sp. URHD0025,positive,0.8636683468448725
pantothenic acid ,Organic acids,Nocardioides sp. URHA0020,undefined,0.9585146641836154
pantothenic acid ,Organic acids,Nocardioides sp. URHA0032,undefined,0.4816884938697077
pantothenic acid ,Organic acids,Paenibacillus sp. URHA0014,negative,0.9999988423190231
pantothenic acid ,Organic acids,Pseudomonas sp. URHB0015,positive,0.9983483820500528
pantothenic acid ,Organic acids,Rhodospirillales bacterium URHD0017,positive,0.9999999992002536
pantothenic acid ,Organic acids,Rhodospirillales bacterium URHD0088,undefined,0.9999866852260733
pantothenic acid ,Organic acids,Solirubrobacter sp. URHD0082,negative,0.897163822377048
pantothenic acid ,Organic acids,Solirubrobacterales bacterium URHD0059,negative,0.5813436756983238
pantothenic acid ,Organic acids,Sphingomonas sp. URHD0007,positive,0.9961983632373432
pantothenic acid ,Organic acids,Sphingomonas sp. URHD0057,positive,0.99996245848989
pantothenic acid ,Organic acids,Staphylococcus sp. URHA0057,undefined,0.9999960597083906
pantothenic acid ,Organic acids,Streptomyces sp. URHA0041,positive,0.9406281883214521
pantothenic acid ,Organic acids,Variovorax sp. URHB0020,positive,0.9999998625460159
arabinose,Sugars,Acidobacteriaceae bacterium URHE0068,positive,0.9959471053611247
arabinose,Sugars,Bacillus sp. URHB0009,negative,0.9963903815970991
arabinose,Sugars,Blastococcus sp. URHD0036,undefined,0.9899002212382229
arabinose,Sugars,Bradyrhizobium sp. URHA0002,positive,0.9992365786145442
arabinose,Sugars,Bradyrhizobium sp. URHA0013,positive,0.9999506843630915
arabinose,Sugars,Bradyrhizobium sp. URHD0069,positive,0.9999906668990024
arabinose,Sugars,Burkholderia sp. URHA0054,positive,0.999901189165113
arabinose,Sugars,Caulobacter sp. URHA0033,positive,0.9892581282043877
arabinose,Sugars,Cellulomonas sp. URHD0024,undefined,0.9999927974513119
arabinose,Sugars,Cellulomonas sp. URHE0023,undefined,0.9999999999683986
arabinose,Sugars,Comamonadaceae bacterium URHA0028,positive,0.9999987471578806
arabinose,Sugars,Dongia sp. URHE0060,positive,0.9999999991833682
arabinose,Sugars,Flavobacterium sp. URHB0058,undefined,0.9999997791884309
arabinose,Sugars,Geodermatophilaceae bacterium URHA0031,negative,0.997301530837363
arabinose,Sugars,Geodermatophilaceae bacterium URHB0048,negative,0.999860277711454
arabinose,Sugars,Geodermatophilaceae bacterium URHB0062,negative,0.9997560677457563
arabinose,Sugars,Intrasporangiaceae bacterium URHB0013,undefined,0.9999993042998804
arabinose,Sugars,Lysobacter sp. URHA0019,undefined,0.9999740670246883
arabinose,Sugars,Marmoricola sp. URHB0036,undefined,0.9998810136845234
arabinose,Sugars,Mesorhizobium sp. URHA0056,positive,0.999999965398881
arabinose,Sugars,Mesorhizobium sp. URHB0007,positive,0.9999999421163966
arabinose,Sugars,Mesorhizobium sp. URHC0008,positive,0.9999733821407145
arabinose,Sugars,Microbacterium sp. URHA0036,undefined,0.9999999992898414
arabinose,Sugars,Micromonosporaceae bacterium URHE0070,negative,0.9996950469531293
arabinose,Sugars,Mycobacterium sp. URHB0044,positive,0.9797386742039152
arabinose,Sugars,Mycobacterium sp. URHD0025,positive,0.970820174309222
arabinose,Sugars,Nocardioides sp. URHA0020,undefined,0.9998643434807027
arabinose,Sugars,Nocardioides sp. URHA0032,undefined,0.9999728919197601
arabinose,Sugars,Paenibacillus sp. URHA0014,negative,0.9999998465943747
arabinose,Sugars,Pseudomonas sp. URHB0015,positive,0.991553841415886
arabinose,Sugars,Rhodospirillales bacterium URHD0017,positive,0.9999973461401485
arabinose,Sugars,Rhodospirillales bacterium URHD0088,undefined,0.9999999740369243
arabinose,Sugars,Solirubrobacter sp. URHD0082,negative,0.9999995977214512
arabinose,Sugars,Solirubrobacterales bacterium URHD0059,negative,0.9999811652386301
arabinose,Sugars,Sphingomonas sp. URHD0007,positive,0.9999999264857748
arabinose,Sugars,Sphingomonas sp. URHD0057,positive,0.9999983073062202
arabinose,Sugars,Staphylococcus sp. URHA0057,undefined,0.9999965847560964
arabinose,Sugars,Streptomyces sp. URHA0041,positive,0.9989086115220298
arabinose,Sugars,Variovorax sp. URHB0020,positive,0.9999963989484795
D-ribose,Sugars,Acidobacteriaceae bacterium URHE0068,positive,0.9959471053611884
D-ribose,Sugars,Bacillus sp. URHB0009,negative,0.9963903815974924
D-ribose,Sugars,Blastococcus sp. URHD0036,undefined,0.9899002212376371
D-ribose,Sugars,Bradyrhizobium sp. URHA0002,positive,0.9992365786144436
D-ribose,Sugars,Bradyrhizobium sp. URHA0013,positive,0.9999506843630976
D-ribose,Sugars,Bradyrhizobium sp. URHD0069,positive,0.9999906668989985
D-ribose,Sugars,Burkholderia sp. URHA0054,positive,0.9999011891651088
D-ribose,Sugars,Caulobacter sp. URHA0033,positive,0.989258128203811
D-ribose,Sugars,Cellulomonas sp. URHD0024,undefined,0.9999927974513076
D-ribose,Sugars,Cellulomonas sp. URHE0023,undefined,0.9999999999683986
D-ribose,Sugars,Comamonadaceae bacterium URHA0028,positive,0.9999987471578811
D-ribose,Sugars,Dongia sp. URHE0060,positive,0.9999999991833682
D-ribose,Sugars,Flavobacterium sp. URHB0058,undefined,0.9999997791884309
D-ribose,Sugars,Geodermatophilaceae bacterium URHA0031,negative,0.9973015308370087
D-ribose,Sugars,Geodermatophilaceae bacterium URHB0048,negative,0.9998602777114435
D-ribose,Sugars,Geodermatophilaceae bacterium URHB0062,negative,0.9997560677457323
D-ribose,Sugars,Intrasporangiaceae bacterium URHB0013,undefined,0.9999993042998803
D-ribose,Sugars,Lysobacter sp. URHA0019,undefined,0.9999740670246846
D-ribose,Sugars,Marmoricola sp. URHB0036,undefined,0.9998810136847316
D-ribose,Sugars,Mesorhizobium sp. URHA0056,positive,0.999999965398881
D-ribose,Sugars,Mesorhizobium sp. URHB0007,positive,0.9999999421163966
D-ribose,Sugars,Mesorhizobium sp. URHC0008,positive,0.9999733821407126
D-ribose,Sugars,Microbacterium sp. URHA0036,undefined,0.9999999992898414
D-ribose,Sugars,Micromonosporaceae bacterium URHE0070,negative,0.9996950469530825
D-ribose,Sugars,Mycobacterium sp. URHB0044,positive,0.9797386742058855
D-ribose,Sugars,Mycobacterium sp. URHD0025,positive,0.9708201743095713
D-ribose,Sugars,Nocardioides sp. URHA0020,undefined,0.999864343480694
D-ribose,Sugars,Nocardioides sp. URHA0032,undefined,0.9999728919197574
D-ribose,Sugars,Paenibacillus sp. URHA0014,negative,0.9999998465943747
D-ribose,Sugars,Pseudomonas sp. URHB0015,positive,0.991553841415965
D-ribose,Sugars,Rhodospirillales bacterium URHD0017,positive,0.9999973461401477
D-ribose,Sugars,Rhodospirillales bacterium URHD0088,undefined,0.9999999740369243
D-ribose,Sugars,Solirubrobacter sp. URHD0082,negative,0.9999995977214505
D-ribose,Sugars,Solirubrobacterales bacterium URHD0059,negative,0.99998116523863
D-ribose,Sugars,Sphingomonas sp. URHD0007,positive,0.9999999264857746
D-ribose,Sugars,Sphingomonas sp. URHD0057,positive,0.9999983073062203
D-ribose,Sugars,Staphylococcus sp. URHA0057,undefined,0.9999965847560964
D-ribose,Sugars,Streptomyces sp. URHA0041,positive,0.9989086115222285
D-ribose,Sugars,Variovorax sp. URHB0020,positive,0.9999963989484751
xylose,Sugars,Acidobacteriaceae bacterium URHE0068,positive,0.9959470996238412
xylose,Sugars,Bacillus sp. URHB0009,negative,0.9963903763939613
xylose,Sugars,Blastococcus sp. URHD0036,undefined,0.989900209344176
xylose,Sugars,Bradyrhizobium sp. URHA0002,positive,0.9992365772283976
xylose,Sugars,Bradyrhizobium sp. URHA0013,positive,0.9999506842648946
xylose,Sugars,Bradyrhizobium sp. URHD0069,positive,0.9999906668718411
xylose,Sugars,Burkholderia sp. URHA0054,positive,0.9999011889430982
xylose,Sugars,Caulobacter sp. URHA0033,positive,0.9892581156566576
xylose,Sugars,Cellulomonas sp. URHD0024,undefined,0.9999927974312153
xylose,Sugars,Cellulomonas sp. URHE0023,undefined,0.9999999999683986
xylose,Sugars,Comamonadaceae bacterium URHA0028,positive,0.9999987471554715
xylose,Sugars,Dongia sp. URHE0060,positive,0.9999999991833645
xylose,Sugars,Flavobacterium sp. URHB0058,undefined,0.9999997791879534
xylose,Sugars,Geodermatophilaceae bacterium URHA0031,negative,0.9973015267369397
xylose,Sugars,Geodermatophilaceae bacterium URHB0048,negative,0.9998602774108926
xylose,Sugars,Geodermatophilaceae bacterium URHB0062,negative,0.9997560672494454
xylose,Sugars,Intrasporangiaceae bacterium URHB0013,undefined,0.9999993042984171
xylose,Sugars,Lysobacter sp. URHA0019,undefined,0.9999740669547209
xylose,Sugars,Marmoricola sp. URHB0036,undefined,0.999881013435308
xylose,Sugars,Mesorhizobium sp. URHA0056,positive,0.9999999653988547
xylose,Sugars,Mesorhizobium sp. URHB0007,positive,0.999999942116332
xylose,Sugars,Mesorhizobium sp. URHC0008,positive,0.9999733820692992
xylose,Sugars,Microbacterium sp. URHA0036,undefined,0.9999999992898396
xylose,Sugars,Micromonosporaceae bacterium URHE0070,negative,0.9996950463226475
xylose,Sugars,Mycobacterium sp. URHB0044,positive,0.9797386538895838
xylose,Sugars,Mycobacterium sp. URHD0025,positive,0.9708201477601
xylose,Sugars,Nocardioides sp. URHA0020,undefined,0.999864343189091
xylose,Sugars,Nocardioides sp. URHA0032,undefined,0.9999728918470747
xylose,Sugars,Paenibacillus sp. URHA0014,negative,0.9999998465938827
xylose,Sugars,Pseudomonas sp. URHB0015,positive,0.9915538310320106
xylose,Sugars,Rhodospirillales bacterium URHD0017,positive,0.9999973461315201
xylose,Sugars,Rhodospirillales bacterium URHD0088,undefined,0.9999999740368188
xylose,Sugars,Solirubrobacter sp. URHD0082,negative,0.9999995977206199
xylose,Sugars,Solirubrobacterales bacterium URHD0059,negative,0.999981165186198
xylose,Sugars,Sphingomonas sp. URHD0007,positive,0.9999999264856512
xylose,Sugars,Sphingomonas sp. URHD0057,positive,0.9999983073005337
xylose,Sugars,Staphylococcus sp. URHA0057,undefined,0.9999965847486534
xylose,Sugars,Streptomyces sp. URHA0041,positive,0.9989086096152632
xylose,Sugars,Variovorax sp. URHB0020,positive,0.9999963989414007
phenylalanine ,Amino acids,Acidobacteriaceae bacterium URHE0068,positive,0.9999852259749489
phenylalanine ,Amino acids,Bacillus sp. URHB0009,negative,0.9999264001298809
phenylalanine ,Amino acids,Blastococcus sp. URHD0036,undefined,0.9997941278356401
phenylalanine ,Amino acids,Bradyrhizobium sp. URHA0002,positive,0.9999998709022796
phenylalanine ,Amino acids,Bradyrhizobium sp. URHA0013,positive,0.9999997729560883
phenylalanine ,Amino acids,Bradyrhizobium sp. URHD0069,positive,0.9999999999727394
phenylalanine ,Amino acids,Burkholderia sp. URHA0054,positive,0.9999991466913197
phenylalanine ,Amino acids,Caulobacter sp. URHA0033,positive,0.9983882184181397
phenylalanine ,Amino acids,Cellulomonas sp. URHD0024,undefined,0.999999844345792
phenylalanine ,Amino acids,Cellulomonas sp. URHE0023,undefined,0.9999999999961784
phenylalanine ,Amino acids,Comamonadaceae bacterium URHA0028,positive,0.999999978881622
phenylalanine ,Amino acids,Dongia sp. URHE0060,positive,0.9999999999985401
phenylalanine ,Amino acids,Flavobacterium sp. URHB0058,undefined,0.9999999906122475
phenylalanine ,Amino acids,Geodermatophilaceae bacterium URHA0031,negative,0.9999244072397883
phenylalanine ,Amino acids,Geodermatophilaceae bacterium URHB0048,negative,0.9999986058079604
phenylalanine ,Amino acids,Geodermatophilaceae bacterium URHB0062,negative,0.9999959282056592
phenylalanine ,Amino acids,Intrasporangiaceae bacterium URHB0013,undefined,0.9999999794642379
phenylalanine ,Amino acids,Lysobacter sp. URHA0019,undefined,0.9999999999777872
phenylalanine ,Amino acids,Marmoricola sp. URHB0036,undefined,0.9999849777144835
phenylalanine ,Amino acids,Mesorhizobium sp. URHA0056,positive,0.9999999842950619
phenylalanine ,Amino acids,Mesorhizobium sp. URHB0007,positive,0.9999999898580633
phenylalanine ,Amino acids,Mesorhizobium sp. URHC0008,positive,0.9999997831439742
phenylalanine ,Amino acids,Microbacterium sp. URHA0036,undefined,0.9999999999787497
phenylalanine ,Amino acids,Micromonosporaceae bacterium URHE0070,negative,0.9999962794313947
phenylalanine ,Amino acids,Mycobacterium sp. URHB0044,positive,0.9978840788481526
phenylalanine ,Amino acids,Mycobacterium sp. URHD0025,positive,0.9981423445428559
phenylalanine ,Amino acids,Nocardioides sp. URHA0020,undefined,0.999983872270313
phenylalanine ,Amino acids,Nocardioides sp. URHA0032,undefined,0.9999999610036548
phenylalanine ,Amino acids,Paenibacillus sp. URHA0014,negative,1.0000000000392653
phenylalanine ,Amino acids,Pseudomonas sp. URHB0015,positive,0.9998238727873954
phenylalanine ,Amino acids,Rhodospirillales bacterium URHD0017,positive,0.9999999999986603
phenylalanine ,Amino acids,Rhodospirillales bacterium URHD0088,undefined,0.9999999999999422
phenylalanine ,Amino acids,Solirubrobacter sp. URHD0082,negative,0.9999999693272906
phenylalanine ,Amino acids,Solirubrobacterales bacterium URHD0059,negative,0.9999995441783688
phenylalanine ,Amino acids,Sphingomonas sp. URHD0007,positive,0.9999973925934595
phenylalanine ,Amino acids,Sphingomonas sp. URHD0057,positive,0.99999997524302
phenylalanine ,Amino acids,Staphylococcus sp. URHA0057,undefined,0.9999999734014642
phenylalanine ,Amino acids,Streptomyces sp. URHA0041,positive,0.999979496848228
phenylalanine ,Amino acids,Variovorax sp. URHB0020,positive,0.9999999702845174
proline ,Amino acids,Acidobacteriaceae bacterium URHE0068,positive,0.9997253524727429
proline ,Amino acids,Bacillus sp. URHB0009,negative,0.9983010323785572
proline ,Amino acids,Blastococcus sp. URHD0036,undefined,0.997669362207359
proline ,Amino acids,Bradyrhizobium sp. URHA0002,positive,0.9999972658776565
proline ,Amino acids,Bradyrhizobium sp. URHA0013,positive,0.9999978527904975
proline ,Amino acids,Bradyrhizobium sp. URHD0069,positive,0.9999999954385578
proline ,Amino acids,Burkholderia sp. URHA0054,positive,0.9999597517242255
proline ,Amino acids,Caulobacter sp. URHA0033,positive,0.992865100995358
proline ,Amino acids,Cellulomonas sp. URHD0024,undefined,0.9999959933055252
proline ,Amino acids,Cellulomonas sp. URHE0023,undefined,0.9999999999753156
proline ,Amino acids,Comamonadaceae bacterium URHA0028,positive,0.9999999546194887
proline ,Amino acids,Dongia sp. URHE0060,positive,0.9999999999003308
proline ,Amino acids,Flavobacterium sp. URHB0058,undefined,0.999999903513778
proline ,Amino acids,Geodermatophilaceae bacterium URHA0031,negative,0.9989510288928881
proline ,Amino acids,Geodermatophilaceae bacterium URHB0048,negative,0.9999811386760398
proline ,Amino acids,Geodermatophilaceae bacterium URHB0062,negative,0.9999031521307049
proline ,Amino acids,Intrasporangiaceae bacterium URHB0013,undefined,0.9999998184822028
proline ,Amino acids,Lysobacter sp. URHA0019,undefined,0.9999999995273945
proline ,Amino acids,Marmoricola sp. URHB0036,undefined,0.9999210022621594
proline ,Amino acids,Mesorhizobium sp. URHA0056,positive,0.9999999741575173
proline ,Amino acids,Mesorhizobium sp. URHB0007,positive,0.999999962503687
proline ,Amino acids,Mesorhizobium sp. URHC0008,positive,0.9999894128894747
proline ,Amino acids,Microbacterium sp. URHA0036,undefined,0.9999999997899236
proline ,Amino acids,Micromonosporaceae bacterium URHE0070,negative,0.9998710918828883
proline ,Amino acids,Mycobacterium sp. URHB0044,positive,0.98925880769488
proline ,Amino acids,Mycobacterium sp. URHD0025,positive,0.9899428983599472
proline ,Amino acids,Nocardioides sp. URHA0020,undefined,0.9999303027018849
proline ,Amino acids,Nocardioides sp. URHA0032,undefined,0.9999989909531799
proline ,Amino acids,Paenibacillus sp. URHA0014,negative,0.9999999133619839
proline ,Amino acids,Pseudomonas sp. URHB0015,positive,0.9964371820513489
proline ,Amino acids,Rhodospirillales bacterium URHD0017,positive,0.999999999539018
proline ,Amino acids,Rhodospirillales bacterium URHD0088,undefined,0.9999999999939453
proline ,Amino acids,Solirubrobacter sp. URHD0082,negative,0.9999997983134755
proline ,Amino acids,Solirubrobacterales bacterium URHD0059,negative,0.9999885801344268
proline ,Amino acids,Sphingomonas sp. URHD0007,positive,0.9999986002906412
proline ,Amino acids,Sphingomonas sp. URHD0057,positive,0.9999999818371731
proline ,Amino acids,Staphylococcus sp. URHA0057,undefined,0.9999993071736936
proline ,Amino acids,Streptomyces sp. URHA0041,positive,0.9994900809126736
proline ,Amino acids,Variovorax sp. URHB0020,positive,0.9999998194509632
salicylic acid,Organic acids,Acidobacteriaceae bacterium URHE0068,positive,0.5080902014149073
salicylic acid,Organic acids,Bacillus sp. URHB0009,negative,0.9979957877718382
salicylic acid,Organic acids,Blastococcus sp. URHD0036,undefined,0.6854047027699058
salicylic acid,Organic acids,Bradyrhizobium sp. URHA0002,positive,0.999983894172427
salicylic acid,Organic acids,Bradyrhizobium sp. URHA0013,positive,0.9999886450798259
salicylic acid,Organic acids,Bradyrhizobium sp. URHD0069,positive,0.9999998401238991
salicylic acid,Organic acids,Burkholderia sp. URHA0054,positive,0.999893799465439
salicylic acid,Organic acids,Caulobacter sp. URHA0033,positive,0.9885171189545574
salicylic acid,Organic acids,Cellulomonas sp. URHD0024,undefined,0.7098322543649427
salicylic acid,Organic acids,Cellulomonas sp. URHE0023,undefined,0.9729405357700888
salicylic acid,Organic acids,Comamonadaceae bacterium URHA0028,positive,0.9999999553785266
salicylic acid,Organic acids,Dongia sp. URHE0060,positive,0.9938734182129595
salicylic acid,Organic acids,Flavobacterium sp. URHB0058,undefined,0.9999999206143619
