,BGE,BP,BR,rgrowth,xenzyme,rGco2,rMco2,rXco2,jEX,jDE,jDEco2,jD,jED,jV,jE,dreserve,response,isolate,class,phylum,mingt,rrn,genomesize,kM,alphaenz,gV0,kE,yEV,NSB,KD,yDE,monomer,ontology,eta
2477,0.358053093,1.51E-10,4.84E-10,0.009399379,2.62E-05,3.22E-07,5.28E-09,8.99E-10,2.50E-09,3.44E-07,5.73E-08,4.01E-07,2.65E-09,1.63E-07,2.65E-09,0.010561807,positive,Mesorhizobium sp. URHB0007,Alphaproteobacteria,Proteobacteria,5.01,4,6069513,8.51E-05,0.002789973,0.259778595,1.232718085,1.359773371,1.43E-09,0.001365068,0.142857143,stachyhydrine,Organic acids,0.189727637
2479,0.508194722,1.33E-09,1.29E-09,0.015191655,4.69E-05,0.000556846,8.33E-07,1.72E-06,3.35E-06,0.001660807,0.000276801,0.001937609,2.67E-06,0.000755806,2.67E-06,0.011493363,undefined,Microbacterium sp. URHA0036,Actinobacteria,Actinobacteria,1.82,6,4034872,3.58E-06,0.003085924,0.321573906,2.021099712,1.51268153,5.99E-09,0.001538643,0.142857143,stachyhydrine,Organic acids,0.189727637
2481,0.430376472,7.63E-10,1.01E-09,0.009527792,1.62E-05,9.96E-06,4.25E-08,1.69E-08,2.62E-08,2.01E-06,3.35E-07,2.35E-06,6.12E-08,3.34E-07,6.12E-08,0.012052873,positive,Mycobacterium sp. URHB0044,Actinobacteria,Actinobacteria,4.36,8,7485871,0.000341132,0.001696574,0.264536854,1.339486862,1.643835616,4.16E-09,0.001861556,0.142857143,stachyhydrine,Organic acids,0.189727637
2482,0.457112752,7.79E-10,9.26E-10,0.009728648,1.35E-05,6.96E-06,1.35E-08,9.63E-09,1.66E-08,1.48E-06,2.46E-07,1.72E-06,4.27E-08,2.58E-07,4.27E-08,0.0108544,positive,Mycobacterium sp. URHD0025,Actinobacteria,Actinobacteria,3.83,7,6657122,0.000142938,0.001384077,0.269708105,1.441204817,1.580239892,4.03E-09,0.0017219,0.142857143,stachyhydrine,Organic acids,0.189727637
2483,0.362848142,5.79E-10,1.02E-09,0.007765625,2.27E-05,1.64E-06,2.01E-10,4.79E-09,5.49E-09,2.86E-07,4.77E-08,3.34E-07,8.91E-09,5.00E-08,8.91E-09,0.013785443,undefined,Nocardioides sp. URHA0020,Actinobacteria,Actinobacteria,6.28,12,4684622,1.03E-05,0.002923702,0.253460556,1.066517473,1.872678994,3.79E-09,0.00145255,0.142857143,stachyhydrine,Organic acids,0.189727637
2485,0.299848112,1.42E-09,3.31E-09,0.016281323,0.000162813,0.000417348,2.52E-05,4.17E-06,2.96E-06,0.000804966,0.000134161,0.000939127,1.31E-06,0.000277521,1.31E-06,0.018388136,negative,Paenibacillus sp. URHA0014,Bacilli,Firmicutes,1.43,23,7371174,0.000323379,0.01,0.352352262,2.190244495,2.41130031,1.04E-08,0.002969368,0.142857143,stachyhydrine,Organic acids,0.189727637
2486,0.519393721,9.06E-09,7.02E-09,0.07430104,0.000113257,0.000878161,3.59E-05,1.34E-06,2.08E-06,0.002315666,0.000385944,0.00270161,4.18E-06,0.001426978,4.18E-06,0.051939962,positive,Pseudomonas sp. URHB0015,Gammaproteobacteria,Proteobacteria,0.96,8,6208105,0.000110284,0.001524297,0.434182184,2.431609475,1.643835616,3.79E-08,0.00722164,0.142857143,stachyhydrine,Organic acids,0.189727637
2487,0.645370881,2.88E-09,1.50E-09,0.027064602,5.03E-05,0.000218596,0.000374384,4.06E-07,1.51E-06,0.00161572,0.000269287,0.001885007,4.16E-06,0.001213025,4.16E-06,0.036692993,positive,Rhodospirillales bacterium URHD0017,Alphaproteobacteria,Proteobacteria,7.05,3,8179139,0.000779474,0.001857236,0.250785955,0.985893885,1.268776278,9.79E-09,0.00341128,0.142857143,stachyhydrine,Organic acids,0.189727637
2488,0.378715721,4.50E-10,7.40E-10,0.006582163,1.38E-05,2.61E-06,1.18E-08,5.48E-09,7.77E-09,8.17E-07,1.36E-07,9.53E-07,1.73E-08,1.80E-07,1.73E-08,0.012155802,undefined,Rhodospirillales bacterium URHD0088,Alphaproteobacteria,Proteobacteria,7.49,9,6646877,0.000166234,0.002098048,0.249514533,0.945063193,1.704336196,2.95E-09,0.001643707,0.142857143,stachyhydrine,Organic acids,0.189727637
2491,0.615878075,9.38E-10,5.85E-10,0.010983594,4.47E-05,3.22E-07,6.63E-12,1.31E-09,4.89E-09,2.45E-07,4.08E-08,2.86E-07,7.30E-09,4.44E-08,7.30E-09,0.013285118,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,Proteobacteria,6.3,3,2934896,3.83E-07,0.004072804,0.253382415,1.064257172,1.268776278,3.64E-09,0.001317695,0.142857143,stachyhydrine,Organic acids,0.189727637
2492,0.653602653,2.31E-09,1.15E-09,0.022303366,4.59E-05,0.00036612,1.84E-07,7.53E-07,2.80E-06,0.001735008,0.000289168,0.002024175,4.36E-06,0.001786164,4.36E-06,0.028630263,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,Proteobacteria,6.78,3,2785891,2.60E-07,0.002055932,0.25165153,1.012740988,1.268776278,7.81E-09,0.00146611,0.142857143,stachyhydrine,Organic acids,0.189727637
2493,0.450839439,1.19E-08,8.69E-09,0.085772196,0.000150792,0.001152339,5.22E-08,2.03E-06,2.19E-06,0.002399285,0.000399881,0.002799166,4.94E-06,0.002077684,4.94E-06,0.067051443,undefined,Staphylococcus sp. URHA0057,Bacilli,Firmicutes,0.75,13,2549675,1.31E-07,0.001758056,0.518724026,2.553415178,1.925598275,5.82E-08,0.003056106,0.142857143,stachyhydrine,Organic acids,0.189727637
2494,0.234530829,2.39E-10,8.08E-10,0.005120565,2.88E-05,1.92E-06,5.41E-08,1.08E-08,1.11E-08,9.74E-07,1.62E-07,1.14E-06,8.04E-09,2.57E-07,8.04E-09,0.007712483,positive,Streptomyces sp. URHA0041,Actinobacteria,Actinobacteria,4.04,14,8015544,0.000569173,0.005623291,0.267484565,1.399116158,1.977331951,2.64E-09,0.001661702,0.142857143,stachyhydrine,Organic acids,0.189727637
2495,0.446262649,2.91E-09,3.38E-09,0.027040807,5.69E-05,0.000478206,5.26E-05,1.01E-06,1.15E-06,0.001114358,0.000185726,0.001300084,3.19E-06,0.000803485,3.19E-06,0.059979326,positive,Variovorax sp. URHB0020,Betaproteobacteria,Proteobacteria,8.33,12,6632341,0.000163299,0.002102646,0.247473855,0.875808688,1.872678994,1.44E-08,0.003488192,0.142857143,stachyhydrine,Organic acids,0.189727637
2497,0.295928131,4.87E-09,1.06E-08,0.043583449,0.000143307,0.000462293,4.68E-06,1.52E-06,1.20E-06,0.000839271,0.000369556,0.001208826,1.38E-06,0.0005578,1.38E-06,0.045066781,negative,Bacillus sp. URHB0009,Bacilli,Firmicutes,1.31,20,5377210,3.11E-05,0.00328811,0.366392402,2.247728614,2.270981174,6.17E-08,0.007003178,0.305714286,succinic acid,Organic acids,0.110755729
2498,0.195793899,1.62E-10,7.25E-10,0.005186285,1.20E-05,2.53E-07,6.03E-10,5.83E-10,9.06E-10,1.95E-07,8.59E-08,2.81E-07,1.11E-09,7.84E-08,1.11E-09,0.005067113,undefined,Blastococcus sp. URHD0036,Actinobacteria,Actinobacteria,2.78,8,5177578,2.23E-05,0.002308658,0.286429607,1.695966091,1.643835616,4.02E-09,0.001424658,0.305714286,succinic acid,Organic acids,0.110755729
2499,0.516321485,2.29E-09,2.09E-09,0.022558379,3.30E-05,0.000189311,8.32E-05,2.77E-07,1.03E-06,0.001015712,0.000447248,0.00146296,2.40E-06,0.000895768,2.40E-06,0.027114354,positive,Bradyrhizobium sp. URHA0002,Alphaproteobacteria,Proteobacteria,6.09,3,6972827,0.000238226,0.001464266,0.254229781,1.088478186,1.268776278,1.69E-08,0.0038444,0.305714286,succinic acid,Organic acids,0.110755729
2500,0.509920635,2.01E-09,1.90E-09,0.020282548,3.86E-05,0.000168827,9.78E-05,3.21E-07,1.20E-06,0.000960285,0.000422842,0.001383127,2.19E-06,0.000839034,2.19E-06,0.023448508,positive,Bradyrhizobium sp. URHA0013,Alphaproteobacteria,Proteobacteria,5.73,3,7193102,0.000300641,0.001904107,0.255834623,1.132663739,1.268776278,1.51E-08,0.003681002,0.305714286,succinic acid,Organic acids,0.110755729
2501,0.515455739,2.23E-09,2.04E-09,0.022101786,3.73E-05,0.000194131,6.59E-05,3.27E-07,1.22E-06,0.001031262,0.000454095,0.001485357,2.27E-06,0.000870633,2.27E-06,0.024270685,positive,Bradyrhizobium sp. URHD0069,Alphaproteobacteria,Proteobacteria,5.32,3,6793945,0.000196846,0.00168609,0.257942124,1.187556721,1.268776278,1.65E-08,0.003668902,0.305714286,succinic acid,Organic acids,0.110755729
2502,0.362426775,2.28E-09,3.99E-09,0.023344146,4.17E-05,0.000260225,4.64E-05,4.65E-07,6.10E-07,0.000666441,0.000293454,0.000959895,1.11E-06,0.000425925,1.11E-06,0.023356193,positive,Burkholderia sp. URHA0054,Betaproteobacteria,Proteobacteria,2.43,10,7244804,0.00032562,0.0017874,0.295626127,1.801882877,1.762357889,2.37E-08,0.005326245,0.305714286,succinic acid,Organic acids,0.110755729
2503,0.525285949,3.38E-09,2.91E-09,0.031886596,0.000230806,0.000249364,2.02E-05,1.80E-06,6.72E-06,0.001217238,0.000535985,0.001753223,2.10E-06,0.001149216,2.10E-06,0.025022419,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,Proteobacteria,2.9,3,5642219,5.03E-05,0.007238338,0.283840831,1.662426368,1.268776278,2.42E-08,0.003919095,0.305714286,succinic acid,Organic acids,0.110755729
2506,0.473245477,4.23E-09,3.76E-09,0.036078491,7.69E-05,0.000305609,7.44E-06,6.52E-07,1.48E-06,0.001013531,0.000446288,0.001459819,2.43E-06,0.001096268,2.43E-06,0.050316156,positive,Comamonadaceae bacterium URHA0028,Betaproteobacteria,Proteobacteria,6.24,5,4904121,1.73E-05,0.002132716,0.253618415,1.071066953,1.439874503,3.39E-08,0.004171651,0.305714286,succinic acid,Organic acids,0.110755729
2507,0.242597297,1.09E-10,5.26E-10,0.009880487,2.43E-05,2.10E-07,5.53E-09,5.17E-10,1.92E-09,3.02E-07,1.33E-07,4.35E-07,2.40E-09,1.68E-07,2.40E-09,0.011753379,positive,Dongia sp. URHE0060,Alphaproteobacteria,Proteobacteria,6.09,3,6067264,8.46E-05,0.002462653,0.254229781,1.088478186,1.268776278,2.57E-09,0.001414891,0.305714286,succinic acid,Organic acids,0.110755729
2508,0.412426817,4.63E-09,5.49E-09,0.039066409,0.000280902,0.00036047,8.65E-06,2.59E-06,4.03E-06,0.000942013,0.000414796,0.001356809,1.70E-06,0.00080777,1.70E-06,0.042763152,undefined,Flavobacterium sp. URHB0058,Flavobacteria,Bacteroidetes,3.33,8,5264264,2.98E-05,0.007190364,0.276235383,1.552321204,1.643835616,4.22E-08,0.00547705,0.305714286,succinic acid,Organic acids,0.110755729
2509,0.360621909,1.44E-09,2.55E-09,0.015800201,6.09E-05,0.000298577,4.10E-06,1.15E-06,1.63E-06,0.00073366,0.000323052,0.001056711,1.25E-06,0.00049095,1.25E-06,0.015939787,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,Actinobacteria,2.72,9,5236918,2.43E-05,0.003851715,0.287819287,1.713242229,1.704336196,1.52E-08,0.002409934,0.305714286,succinic acid,Organic acids,0.110755729
2510,0.309562167,4.11E-10,9.16E-10,0.006454863,1.67E-05,6.91E-07,2.28E-10,1.79E-09,3.09E-09,2.16E-07,9.50E-08,3.11E-07,3.51E-09,5.80E-08,3.51E-09,0.006899373,negative,Geodermatophilaceae bacterium URHB0048,Actinobacteria,Actinobacteria,3.6,7,4705879,1.08E-05,0.002592987,0.272466395,1.49028861,1.580239892,5.71E-09,0.001493749,0.305714286,succinic acid,Organic acids,0.110755729
2511,0.364735387,1.65E-09,2.87E-09,0.017846481,5.32E-05,0.000328754,4.72E-06,9.81E-07,1.39E-06,0.000805986,0.000354899,0.001160885,1.32E-06,0.000721516,1.32E-06,0.01652645,negative,Geodermatophilaceae bacterium URHB0062,Actinobacteria,Actinobacteria,2.24,9,5093035,1.99E-05,0.002982621,0.301987954,1.865010579,1.704336196,1.72E-08,0.002529124,0.305714286,succinic acid,Organic acids,0.110755729
2512,0.418826106,1.85E-09,2.53E-09,0.019412834,7.09E-05,0.000323694,2.62E-06,1.18E-06,2.31E-06,0.000963309,0.000424173,0.001387482,1.58E-06,0.000899358,1.58E-06,0.016003747,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,Actinobacteria,2.25,6,4567713,8.87E-06,0.003652758,0.301622692,1.861580257,1.51268153,1.68E-08,0.002259654,0.305714286,succinic acid,Organic acids,0.110755729
2513,0.454563189,2.19E-09,2.47E-09,0.02129441,4.28E-05,0.000302437,3.26E-07,6.07E-07,1.38E-06,0.000993452,0.000437446,0.001430897,2.17E-06,0.001099048,2.17E-06,0.026153539,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,Proteobacteria,5.26,5,3223982,7.71E-07,0.002008287,0.258279697,1.196038209,1.439874503,1.82E-08,0.001914013,0.305714286,succinic acid,Organic acids,0.110755729
2514,0.365605848,2.79E-10,4.93E-10,0.005530531,1.51E-05,2.38E-07,3.52E-10,6.51E-10,2.42E-09,1.80E-07,7.91E-08,2.59E-07,2.19E-09,7.31E-08,2.19E-09,0.00494544,undefined,Marmoricola sp. URHB0036,Actinobacteria,Actinobacteria,3.88,3,4829548,1.31E-05,0.002732841,0.269155142,1.430956861,1.268776278,3.72E-09,0.001361138,0.305714286,succinic acid,Organic acids,0.110755729
2515,0.346558913,3.24E-10,6.17E-10,0.005705502,1.37E-05,1.03E-06,8.13E-09,2.49E-09,6.92E-09,5.54E-07,2.44E-07,7.98E-07,8.25E-09,1.90E-07,8.25E-09,0.006184945,positive,Mesorhizobium sp. URHA0056,Alphaproteobacteria,Proteobacteria,4.7,4,6306952,0.000113467,0.002408548,0.261873106,1.281439027,1.359773371,4.30E-09,0.001679916,0.305714286,succinic acid,Organic acids,0.110755729
2516,0.25613513,1.51E-10,4.92E-10,0.00532767,1.49E-05,3.22E-07,5.31E-09,8.98E-10,2.50E-09,3.45E-07,1.52E-07,4.97E-07,2.65E-09,1.64E-07,2.65E-09,0.00598814,positive,Mesorhizobium sp. URHB0007,Alphaproteobacteria,Proteobacteria,5.01,4,6069513,8.51E-05,0.002789973,0.259778595,1.232718085,1.359773371,3.08E-09,0.001483231,0.305714286,succinic acid,Organic acids,0.110755729
2518,0.400927957,1.33E-09,1.99E-09,0.015187552,4.69E-05,0.000346985,6.08E-07,1.07E-06,2.09E-06,0.001029342,0.000453249,0.001482592,1.66E-06,0.000552068,1.66E-06,0.011490236,undefined,Microbacterium sp. URHA0036,Actinobacteria,Actinobacteria,1.82,6,4034872,3.58E-06,0.003085924,0.321573906,2.021099712,1.51268153,1.29E-08,0.001831356,0.305714286,succinic acid,Organic acids,0.110755729
2520,0.337699757,7.62E-10,1.50E-09,0.009523027,1.62E-05,9.96E-06,4.22E-08,1.69E-08,2.62E-08,1.99E-06,8.78E-07,2.87E-06,5.46E-08,3.31E-07,5.46E-08,0.012046931,positive,Mycobacterium sp. URHB0044,Actinobacteria,Actinobacteria,4.36,8,7485871,0.000341132,0.001696574,0.264536854,1.339486862,1.643835616,8.98E-09,0.002478999,0.305714286,succinic acid,Organic acids,0.110755729
2521,0.358038925,7.79E-10,1.40E-09,0.009724905,1.35E-05,6.65E-06,1.50E-08,9.21E-09,1.59E-08,1.65E-06,7.24E-07,2.37E-06,4.72E-08,2.87E-07,4.72E-08,0.010850233,positive,Mycobacterium sp. URHD0025,Actinobacteria,Actinobacteria,3.83,7,6657122,0.000142938,0.001384077,0.269708105,1.441204817,1.580239892,8.70E-09,0.002198902,0.305714286,succinic acid,Organic acids,0.110755729
2522,0.284141794,5.79E-10,1.46E-09,0.007764356,2.27E-05,1.52E-06,2.01E-10,4.45E-09,5.10E-09,2.86E-07,1.26E-07,4.13E-07,8.30E-09,5.00E-08,8.30E-09,0.013783175,undefined,Nocardioides sp. URHA0020,Actinobacteria,Actinobacteria,6.28,12,4684622,1.03E-05,0.002923702,0.253460556,1.066517473,1.872678994,8.18E-09,0.001658687,0.305714286,succinic acid,Organic acids,0.110755729
2524,0.238804784,1.41E-09,4.51E-09,0.016256031,0.00016256,0.000264691,1.71E-05,2.65E-06,1.88E-06,0.000477619,0.00021031,0.000687928,7.78E-07,0.000188363,7.78E-07,0.018359588,negative,Paenibacillus sp. URHA0014,Bacilli,Firmicutes,1.43,23,7371174,0.000323379,0.01,0.352352262,2.190244495,2.41130031,2.24E-08,0.004700855,0.305714286,succinic acid,Organic acids,0.110755729
2525,0.418294172,9.01E-09,1.11E-08,0.076645528,0.000116831,0.000559785,2.15E-05,8.53E-07,1.33E-06,0.001486352,0.000654484,0.002140836,2.69E-06,0.000855758,2.69E-06,0.053629264,positive,Pseudomonas sp. URHB0015,Gammaproteobacteria,Proteobacteria,0.96,8,6208105,0.000110284,0.001524297,0.434182184,2.431609475,1.643835616,8.19E-08,0.013229315,0.305714286,succinic acid,Organic acids,0.110755729
2526,0.51631377,2.87E-09,2.55E-09,0.027076783,5.03E-05,0.000120626,0.000229966,2.24E-07,8.34E-07,0.000964453,0.000424677,0.001389129,2.48E-06,0.000746498,2.48E-06,0.036709637,positive,Rhodospirillales bacterium URHD0017,Alphaproteobacteria,Proteobacteria,7.05,3,8179139,0.000779474,0.001857236,0.250785955,0.985893885,1.268776278,2.11E-08,0.005587165,0.305714286,succinic acid,Organic acids,0.110755729
2527,0.293453385,4.50E-10,1.08E-09,0.006573224,1.38E-05,3.08E-06,1.20E-08,6.47E-09,9.18E-09,8.28E-07,3.65E-07,1.19E-06,2.06E-08,1.82E-07,2.06E-08,0.012139417,undefined,Rhodospirillales bacterium URHD0088,Alphaproteobacteria,Proteobacteria,7.49,9,6646877,0.000166234,0.002098048,0.249514533,0.945063193,1.704336196,6.38E-09,0.002042075,0.305714286,succinic acid,Organic acids,0.110755729
2530,0.48140558,9.38E-10,1.01E-09,0.010982979,4.47E-05,2.96E-07,6.47E-12,1.21E-09,4.49E-09,2.39E-07,1.05E-07,3.44E-07,6.56E-09,4.33E-08,6.56E-09,0.013284366,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,Proteobacteria,6.3,3,2934896,3.83E-07,0.004072804,0.253382415,1.064257172,1.268776278,7.86E-09,0.001388218,0.305714286,succinic acid,Organic acids,0.110755729
2531,0.521327915,2.31E-09,1.88E-09,0.021812909,4.48E-05,0.000236384,1.37E-07,4.86E-07,1.81E-06,0.001119862,0.000493108,0.001612969,2.82E-06,0.001334077,2.82E-06,0.02798679,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,Proteobacteria,6.78,3,2785891,2.60E-07,0.002055932,0.25165153,1.012740988,1.268776278,1.69E-08,0.001685883,0.305714286,succinic acid,Organic acids,0.110755729
2532,0.363550561,1.18E-08,8.80E-09,0.078439109,0.0001379,0.00074828,3.91E-08,1.32E-06,1.42E-06,0.001560469,0.00068712,0.002247589,3.21E-06,0.00155991,3.21E-06,0.06113509,undefined,Staphylococcus sp. URHA0057,Bacilli,Firmicutes,0.75,13,2549675,1.31E-07,0.001758056,0.518724026,2.553415178,1.925598275,1.26E-07,0.004874817,0.305714286,succinic acid,Organic acids,0.110755729
2533,0.179677247,2.38E-10,1.12E-09,0.005119245,2.88E-05,1.79E-06,5.41E-08,1.01E-08,1.03E-08,9.74E-07,4.29E-07,1.40E-06,7.50E-09,2.57E-07,7.50E-09,0.007710592,positive,Streptomyces sp. URHA0041,Actinobacteria,Actinobacteria,4.04,14,8015544,0.000569173,0.005623291,0.267484565,1.399116158,1.977331951,5.70E-09,0.002078167,0.305714286,succinic acid,Organic acids,0.110755729
2534,0.358426186,2.91E-09,4.89E-09,0.027131274,5.70E-05,0.000304826,4.00E-05,6.41E-07,7.34E-07,0.000724074,0.000318831,0.001042905,2.07E-06,0.000612073,2.07E-06,0.060186178,positive,Variovorax sp. URHB0020,Betaproteobacteria,Proteobacteria,8.33,12,6632341,0.000163299,0.002102646,0.247473855,0.875808688,1.872678994,3.11E-08,0.005741419,0.305714286,succinic acid,Organic acids,0.110755729
2575,0.378298715,4.88E-09,7.00E-09,0.042122202,0.000138502,0.000801205,6.97E-06,2.63E-06,2.07E-06,0.001451006,0.000195785,0.001646791,2.39E-06,0.000829446,2.39E-06,0.043527926,negative,Bacillus sp. URHB0009,Bacilli,Firmicutes,1.31,20,5377210,3.11E-05,0.00328811,0.366392402,2.247728614,2.270981174,2.16E-08,0.00385294,0.118888889,syringic acid,Organic acids,0.074044623
2576,0.277663922,1.62E-10,4.81E-10,0.005185854,1.20E-05,2.78E-07,6.03E-10,6.41E-10,9.95E-10,1.95E-07,2.63E-08,2.21E-07,1.22E-09,7.84E-08,1.22E-09,0.005066692,undefined,Blastococcus sp. URHD0036,Actinobacteria,Actinobacteria,2.78,8,5177578,2.23E-05,0.002308658,0.286429607,1.695966091,1.643835616,1.41E-09,0.001467154,0.118888889,syringic acid,Organic acids,0.074044623
2577,0.66704447,2.29E-09,1.12E-09,0.02260314,3.31E-05,0.000324251,0.000122461,4.75E-07,1.77E-06,0.001716396,0.000231594,0.001947991,4.06E-06,0.001315631,4.06E-06,0.027168854,positive,Bradyrhizobium sp. URHA0002,Alphaproteobacteria,Proteobacteria,6.09,3,6972827,0.000238226,0.001464266,0.254229781,1.088478186,1.268776278,5.91E-09,0.002502014,0.118888889,syringic acid,Organic acids,0.074044623
2578,0.660374636,2.01E-09,1.02E-09,0.020396326,3.88E-05,0.00030725,0.00016234,5.85E-07,2.18E-06,0.001677085,0.00022629,0.001903375,3.83E-06,0.001390373,3.83E-06,0.023580922,positive,Bradyrhizobium sp. URHA0013,Alphaproteobacteria,Proteobacteria,5.73,3,7193102,0.000300641,0.001904107,0.255834623,1.132663739,1.268776278,5.27E-09,0.002432133,0.118888889,syringic acid,Organic acids,0.074044623
2579,0.666414887,2.23E-09,1.09E-09,0.022202881,3.74E-05,0.000338862,0.000104877,5.71E-07,2.13E-06,0.001755498,0.00023687,0.001992368,3.86E-06,0.001383261,3.86E-06,0.024383008,positive,Bradyrhizobium sp. URHD0069,Alphaproteobacteria,Proteobacteria,5.32,3,6793945,0.000196846,0.00168609,0.257942124,1.187556721,1.268776278,5.76E-09,0.002426958,0.118888889,syringic acid,Organic acids,0.074044623
2580,0.466769497,2.29E-09,2.58E-09,0.023227856,4.15E-05,0.000487528,8.63E-05,8.71E-07,1.14E-06,0.001239327,0.000167223,0.00140655,2.06E-06,0.000790752,2.06E-06,0.023239244,positive,Burkholderia sp. URHA0054,Betaproteobacteria,Proteobacteria,2.43,10,7244804,0.00032562,0.0017874,0.295626127,1.801882877,1.762357889,8.29E-09,0.00313576,0.118888889,syringic acid,Organic acids,0.074044623
2581,0.676453205,3.38E-09,1.54E-09,0.031908966,0.000230968,0.000417756,3.04E-05,3.02E-06,1.13E-05,0.002028763,0.000273742,0.002302505,3.51E-06,0.001727179,3.51E-06,0.025040295,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,Proteobacteria,2.9,3,5642219,5.03E-05,0.007238338,0.283840831,1.662426368,1.268776278,8.47E-09,0.002533959,0.118888889,syringic acid,Organic acids,0.074044623
2584,0.606012302,4.23E-09,2.37E-09,0.037025663,7.90E-05,0.000497634,9.75E-06,1.06E-06,2.41E-06,0.001647473,0.000222295,0.001869767,3.95E-06,0.001434505,3.95E-06,0.051683968,positive,Comamonadaceae bacterium URHA0028,Betaproteobacteria,Proteobacteria,6.24,5,4904121,1.73E-05,0.002132716,0.253618415,1.071066953,1.439874503,1.19E-08,0.002641971,0.118888889,syringic acid,Organic acids,0.074044623
2585,0.371691752,1.09E-10,3.70E-10,0.00988013,2.43E-05,2.10E-07,5.53E-09,5.17E-10,1.92E-09,3.02E-07,4.07E-08,3.43E-07,2.40E-09,1.68E-07,2.40E-09,0.011752953,positive,Dongia sp. URHE0060,Alphaproteobacteria,Proteobacteria,6.09,3,6067264,8.46E-05,0.002462653,0.254229781,1.088478186,1.268776278,9.00E-10,0.001462977,0.118888889,syringic acid,Organic acids,0.074044623
2586,0.527832524,4.64E-09,3.56E-09,0.039652685,0.000285117,0.000596682,1.33E-05,4.29E-06,6.66E-06,0.001554544,0.000209756,0.0017643,2.80E-06,0.001237966,2.80E-06,0.043421132,undefined,Flavobacterium sp. URHB0058,Flavobacteria,Bacteroidetes,3.33,8,5264264,2.98E-05,0.007190364,0.276235383,1.552321204,1.643835616,1.48E-08,0.003200255,0.118888889,syringic acid,Organic acids,0.074044623
2587,0.468148428,1.44E-09,1.63E-09,0.015803441,6.09E-05,0.000552512,6.91E-06,2.13E-06,3.02E-06,0.001356102,0.00018298,0.001539082,2.31E-06,0.000826471,2.31E-06,0.015943083,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,Actinobacteria,2.72,9,5236918,2.43E-05,0.003851715,0.287819287,1.713242229,1.704336196,5.33E-09,0.001888531,0.118888889,syringic acid,Organic acids,0.074044623
2588,0.419130313,4.11E-10,5.70E-10,0.006454843,1.67E-05,7.69E-07,2.28E-10,1.99E-09,3.44E-09,2.16E-07,2.91E-08,2.45E-07,3.91E-09,5.80E-08,3.91E-09,0.006899351,negative,Geodermatophilaceae bacterium URHB0048,Actinobacteria,Actinobacteria,3.6,7,4705879,1.08E-05,0.002592987,0.272466395,1.49028861,1.580239892,2.00E-09,0.001496703,0.118888889,syringic acid,Organic acids,0.074044623
